"COM";"REG";"DEP";"LIBCOM";"code_iris";"LIBIRIS";"num";"P14_POP";"longitude";"latitude"
"73069";84;"73";"Chamoux-sur-Gelon";"730690000";"Chamoux-sur-Gelon (commune non iris<e9>e)";168;904;6.22177215;45.5323433504087
"73070";84;"73";"Champagneux";"730700000";"Champagneux (commune non iris<e9>e)";24;677;5.6708901;45.629579350396
"73071";84;"73";"Champagny-en-Vanoise";"730710000";"Champagny-en-Vanoise (commune non iris<e9>e)";568;605;6.7811393;45.4516536004188
"73072";84;"73";"Champ-Laurent";"730720000";"Champ-Laurent (commune non iris<e9>e)";1;41;6.21360035;45.5091080004117
"73073";84;"73";"Chanaz";"730730000";"Chanaz (commune non iris<e9>e)";743;503;5.80039075;45.8050823003716
"73074";84;"73";"La Chapelle";"730740000";"La Chapelle (commune non iris<e9>e)";92;345;6.29682475;45.4226428504224
"73075";84;"73";"La Chapelle-Blanche";"730750000";"La Chapelle-Blanche (commune non iris<e9>e)";22;546;6.07316565;45.4499206004191
"73076";84;"73";"La Chapelle-du-Mont-du-Chat";"730760000";"La Chapelle-du-Mont-du-Chat (commune non iris<e9>e)";29;247;5.8533423;45.717818950384
"73077";84;"73";"Les Chapelles";"730770000";"Les Chapelles (commune non iris<e9>e)";28;544;6.70723095;45.6198705503973
"73079";84;"73";"Ch<e2>teauneuf";"730790000";"Ch<e2>teauneuf (commune non iris<e9>e)";121;844;6.17983795;45.5495092504065
"73080";84;"73";"Le Ch<e2>tel";"730800000";"Le Ch<e2>tel (commune non iris<e9>e)";10;195;6.37856455;45.3260334504338
"73081";84;"73";"Le Ch<e2>telard";"730810000";"Le Ch<e2>telard (commune non iris<e9>e)";91;661;6.1251416;45.6839473003886
"73082";84;"73";"La Chavanne";"730820000";"La Chavanne (commune non iris<e9>e)";39;648;6.0649132;45.4933615504136
"73083";84;"73";"Les Chavannes-en-Maurienne";"730830000";"Les Chavannes-en-Maurienne (commune non iris<e9>e)";12;252;6.2874668;45.3877804004266
"73084";84;"73";"Chignin";"730840000";"Chignin (commune non iris<e9>e)";75;877;6.0120781;45.5237320004098
"73085";84;"73";"Chindrieux";"730850000";"Chindrieux (commune non iris<e9>e)";67;1331;5.8387494;45.8119540503706
"73086";84;"73";"Cl<e9>ry";"730860000";"Cl<e9>ry (commune non iris<e9>e)";5;445;6.27227195;45.6476083003936
"73087";84;"73";"Cognin";"730870102";"Sud";271;2900;5.8914745;45.5601755004051
"73087";84;"73";"Cognin";"730870101";"Nord";118;3127;5.8914745;45.5601755004051
"73088";84;"73";"Cohennoz";"730880000";"Cohennoz (commune non iris<e9>e)";42;156;6.49427875;45.7631318003776
"73089";84;"73";"Coise-Saint-Jean-Pied-Gauthier";"730890000";"Coise-Saint-Jean-Pied-Gauthier (commune non iris<e9>e)";172;1205;6.13014865;45.5198407504103
"73090";84;"73";"La Comp<f4>te";"730900000";"La Comp<f4>te (commune non iris<e9>e)";9;251;6.14534255;45.6604670003918
"73091";84;"73";"Conjux";"730910000";"Conjux (commune non iris<e9>e)";12;197;5.8208371;45.7939360003732
"73092";84;"73";"Corbel";"730920000";"Corbel (commune non iris<e9>e)";3;156;5.8306104;45.4387624004204
"73094";84;"73";"Crest-Voland";"730940000";"Crest-Voland (commune non iris<e9>e)";343;381;6.51423415;45.7848214003745
"73095";84;"73";"La Croix-de-la-Rochette";"730950000";"La Croix-de-la-Rochette (commune non iris<e9>e)";3;346;6.11698995;45.4751986004159
"73096";84;"73";"Cruet";"730960000";"Cruet (commune non iris<e9>e)";16;1017;6.09293785;45.5325611004087
"73097";84;"73";"Curienne";"730970000";"Curienne (commune non iris<e9>e)";249;673;6.0101242;45.5574685004055
"73098";84;"73";"Les D<e9>serts";"730980000";"Les D<e9>serts (commune non iris<e9>e)";356;764;5.9987016;45.643856500394
"73099";84;"73";"D<e9>trier";"730990000";"D<e9>trier (commune non iris<e9>e)";7;419;6.10007435;45.4467239504194
"73100";84;"73";"Domessin";"731000000";"Domessin (commune non iris<e9>e)";89;1834;5.6988383;45.5353512504083
"73101";84;"73";"Doucy-en-Bauges";"731010000";"Doucy-en-Bauges (commune non iris<e9>e)";3;97;6.17612235;45.6971154503868
"73103";84;"73";"Drumettaz-Clarafond";"731030000";"Drumettaz-Clarafond (commune non iris<e9>e)";234;2593;5.93770305;45.6610374003917
"73104";84;"73";"Dullin";"731040000";"Dullin (commune non iris<e9>e)";31;410;5.75192515;45.5481929004067
"73105";84;"73";"Les <c9>chelles";"731050000";"Les <c9>chelles (commune non iris<e9>e)";136;1217;5.7463801;45.4534214504186
"73106";84;"73";"<c9>cole";"731060000";"<c9>cole (commune non iris<e9>e)";13;276;6.18166235;45.6277854003962
"73107";84;"73";"Entremont-le-Vieux";"731070000";"Entremont-le-Vieux (commune non iris<e9>e)";64;656;5.880476;45.4634225004174
"73109";84;"73";"<c9>pierre";"731090000";"<c9>pierre (commune non iris<e9>e)";40;776;6.32717345;45.4479943504193
"73110";84;"73";"Esserts-Blay";"731100000";"Esserts-Blay (commune non iris<e9>e)";95;795;6.4197742;45.6300557503959
"73112";84;"73";"Feissons-sur-Is<e8>re";"731120000";"Feissons-sur-Is<e8>re (commune non iris<e9>e)";34;580;6.4970296;45.5759260004031
"73113";84;"73";"Feissons-sur-Salins";"731130000";"Feissons-sur-Salins (commune non iris<e9>e)";34;189;6.5667749;45.4715620004164
"73114";84;"73";"Flumet";"731140000";"Flumet (commune non iris<e9>e)";73;810;6.5324946;45.8360495503671
"73116";84;"73";"Fontcouverte-la-Toussuire";"731160000";"Fontcouverte-la Toussuire (commune non iris<e9>e)";1081;543;6.273026;45.2431788504432
"73117";84;"73";"Fourneaux";"731170000";"Fourneaux (commune non iris<e9>e)";88;661;6.636863;45.1778052504503
"73118";84;"73";"Francin";"731180000";"Francin (commune non iris<e9>e)";140;915;6.02850915;45.4931844004137
"73119";84;"73";"Freney";"731190000";"Freney (commune non iris<e9>e)";11;105;6.6114994;45.1822334004498
"73120";84;"73";"Fr<e9>terive";"731200000";"Fr<e9>terive (commune non iris<e9>e)";11;536;6.2088412;45.5925102004009
"73121";84;"73";"Frontenex";"731210000";"Frontenex (commune non iris<e9>e)";76;1799;6.31173605;45.6326356503956
"73122";84;"73";"Gerbaix";"731220000";"Gerbaix (commune non iris<e9>e)";3;374;5.73785685;45.606851900399
"73123";84;"73";"La Giettaz";"731230000";"La Giettaz (commune non iris<e9>e)";146;420;6.5090077;45.8769734503611
"73124";84;"73";"Gilly-sur-Is<e8>re";"731240000";"Gilly-sur-Is<e8>re (commune non iris<e9>e)";238;2912;6.3487258;45.6548878503926
"73127";84;"73";"Gresin";"731270000";"Gresin (commune non iris<e9>e)";2;377;5.6788691;45.6085347003988
"73128";84;"73";"Gr<e9>sy-sur-Aix";"731280000";"Gr<e9>sy-sur-Aix (commune non iris<e9>e)";158;4416;5.93601325;45.7258801003828
"73129";84;"73";"Gr<e9>sy-sur-Is<e8>re";"731290000";"Gr<e9>sy-sur-Is<e8>re (commune non iris<e9>e)";800;1243;6.24509835;45.6025119503996
"73130";84;"73";"Grignon";"731300000";"Grignon (commune non iris<e9>e)";145;2011;6.379955;45.6426560003942
"73131";84;"73";"Hautecour";"731310000";"Hautecour (commune non iris<e9>e)";20;306;6.5439897;45.5267295504094
"73132";84;"73";"Hauteluce";"731320000";"Hauteluce (commune non iris<e9>e)";1105;781;6.6044628;45.7660409503772
"73133";84;"73";"Hauteville";"731330000";"Hauteville (commune non iris<e9>e)";1;344;6.16877085;45.5258621504096
"73135";84;"73";"Hermillon";"731350000";"Hermillon (commune non iris<e9>e)";21;569;6.38920165;45.306715450436
"73137";84;"73";"Jacob-Bellecombette";"731370000";"Jacob-Bellecombette (commune non iris<e9>e)";1832;3861;5.9167168;45.5515656004062
"73138";84;"73";"Jarrier";"731380000";"Jarrier (commune non iris<e9>e)";20;493;6.3052335;45.2882389504381
"73139";84;"73";"Jarsy";"731390000";"Jarsy (commune non iris<e9>e)";42;275;6.2106299;45.6726264503902
"73140";84;"73";"Jongieux";"731400000";"Jongieux (commune non iris<e9>e)";26;306;5.8017717;45.7357602003815
"73141";84;"73";"Laissaud";"731410000";"Laissaud (commune non iris<e9>e)";21;659;6.0320218;45.4548708004184
"73142";84;"73";"Landry";"731420000";"Landry (commune non iris<e9>e)";481;852;6.764847;45.5654995004044
"73145";84;"73";"L<e9>pin-le-Lac";"731450000";"L<e9>pin-le-Lac (commune non iris<e9>e)";58;452;5.78946485;45.5331296004086
"73146";84;"73";"Lescheraines";"731460000";"Lescheraines (commune non iris<e9>e)";43;759;6.10678255;45.7081506003853
"73149";84;"73";"Lucey";"731490000";"Lucey (commune non iris<e9>e)";9;306;5.79888945;45.7625969003777
"73150";84;"73";"La Plagne Tarentaise";"731500000";"La Plagne Tarentaise (commune non iris<e9>e)";5948;3760;6.7030157;45.5683690504038
"73151";84;"73";"Les Marches";"731510000";"Les Marches (commune non iris<e9>e)";121;2526;5.98064165;45.4866691504145
"73151";84;"73";"Les Marches";"731510000";"Les Marches (commune non iris<e9>e)";121;2526;5.9695522;45.4863379004145
"73152";84;"73";"Marcieux";"731520000";"Marcieux (commune non iris<e9>e)";2;164;5.78594365;45.6163249003978
"73153";84;"73";"Marthod";"731530000";"Marthod (commune non iris<e9>e)";70;1388;6.39271595;45.732015400382
"73154";84;"73";"Mercury";"731540000";"Mercury (commune non iris<e9>e)";227;3013;6.3434418;45.6931421003873
"73155";84;"73";"M<e9>ry";"731550000";"M<e9>ry (commune non iris<e9>e)";127;1605;5.93479755;45.6336035503954
"73156";84;"73";"Meyrieux-Trouet";"731560000";"Meyrieux-Trouet (commune non iris<e9>e)";4;306;5.7865615;45.6460255503938
"73157";84;"73";"Modane";"731570000";"Modane (commune non iris<e9>e)";710;3239;6.6454741;45.1954052504482
"73159";84;"73";"Les Mollettes";"731590000";"Les Mollettes (commune non iris<e9>e)";197;787;6.05744595;45.466559600417
"73160";84;"73";"Montagnole";"731600000";"Montagnole (commune non iris<e9>e)";25;830;5.9102926;45.5239037004098
"73161";84;"73";"Montagny";"731610000";"Montagny (commune non iris<e9>e)";83;666;6.5940827;45.4673842504169
"73162";84;"73";"Montailleur";"731620000";"Montailleur (commune non iris<e9>e)";36;678;6.26699175;45.614158650398
"73164";84;"73";"Montcel";"731640000";"Montcel (commune non iris<e9>e)";39;954;5.9893922;45.7085790503852
"73168";84;"73";"Montgilbert";"731680000";"Montgilbert (commune non iris<e9>e)";3;120;6.27643095;45.5340651504085
"73170";84;"73";"Monthion";"731700000";"Monthion (commune non iris<e9>e)";5;543;6.3711299;45.621751650397
"73171";84;"73";"Montm<e9>lian";"731710000";"Montm<e9>lian (commune non iris<e9>e)";5263;4129;6.0563987;45.5070425004119
"73173";84;"73";"Montricher-Albanne";"731730000";"Montricher-Albanne (commune non iris<e9>e)";552;533;6.40697035;45.2151414504462
"73176";84;"73";"Montvalezan";"731760000";"Montvalezan (commune non iris<e9>e)";1226;684;6.8725555;45.6337102503954
"73177";84;"73";"Montvernier";"731770000";"Montvernier (commune non iris<e9>e)";50;225;6.33812895;45.3338257504329
"73178";84;"73";"La Motte-en-Bauges";"731780000";"La Motte-en-Bauges (commune non iris<e9>e)";4;475;6.1304172;45.7113356503849
"73179";84;"73";"La Motte-Servolex";"731790104";"Hameaux";293;2611;5.8541023;45.6036667003994
"73179";84;"73";"La Motte-Servolex";"731790101";"Centre-Est";206;3250;5.8541023;45.6036667003994
"73179";84;"73";"La Motte-Servolex";"731790103";"Sud-Ouest";495;3746;5.8541023;45.6036667003994
"73179";84;"73";"La Motte-Servolex";"731790102";"Nord-Ouest";40;2120;5.8541023;45.6036667003994
"73180";84;"73";"Motz";"731800000";"Motz (commune non iris<e9>e)";41;430;5.84419045;45.9205010003546
"73181";84;"73";"Mo<fb>tiers";"731810000";"Mo<fb>tiers (commune non iris<e9>e)";950;3705;6.53801115;45.4866060004145
"73182";84;"73";"Mouxy";"731820000";"Mouxy (commune non iris<e9>e)";286;2254;5.9480835;45.6806253003891
"73183";84;"73";"Myans";"731830000";"Myans (commune non iris<e9>e)";101;1155;5.9817216;45.5212311504101
"73184";84;"73";"Nances";"731840000";"Nances (commune non iris<e9>e)";25;446;5.7992258;45.5852409004019
"73186";84;"73";"Notre-Dame-de-Bellecombe";"731860000";"Notre-Dame-de-Bellecombe (commune non iris<e9>e)";183;483;6.55241425;45.7918317003735
"73187";84;"73";"La L<e9>ch<e8>re";"731870000";"La L<e9>ch<e8>re (commune non iris<e9>e)";486;1841;6.4665689;45.5262031004092
"73188";84;"73";"Notre-Dame-des-Milli<e8>res";"731880000";"Notre-Dame-des-Milli<e8>res (commune non iris<e9>e)";48;1005;6.3575465;45.614711050398
"73189";84;"73";"Notre-Dame-du-Cruet";"731890000";"Notre-Dame-du-Cruet (commune non iris<e9>e)";20;223;6.3103329;45.3781718004277
"73190";84;"73";"Notre-Dame-du-Pr<e9>";"731900000";"Notre-Dame-du-Pr<e9> (commune non iris<e9>e)";227;262;6.60331375;45.5043956504123
"73191";84;"73";"Novalaise";"731910000";"Novalaise (commune non iris<e9>e)";268;2024;5.7672203;45.5863964004017
"73192";84;"73";"Le Noyer";"731920000";"Le Noyer (commune non iris<e9>e)";1;209;6.054108;45.6682127003908
"73193";84;"73";"Ontex";"731930000";"Ontex (commune non iris<e9>e)";4;91;5.82331065;45.7505502503794
"73194";84;"73";"Orelle";"731940000";"Orelle (commune non iris<e9>e)";309;357;6.56088055;45.1904264004488
"73196";84;"73";"Pallud";"731960000";"Pallud (commune non iris<e9>e)";263;749;6.39073065;45.6919331003875
"73197";84;"73";"Peisey-Nancroix";"731970000";"Peisey-Nancroix (commune non iris<e9>e)";1000;646;6.8063712;45.5048058504121
"73200";84;"73";"Planaise";"732000000";"Planaise (commune non iris<e9>e)";37;507;6.0953378;45.5072299504119
"73201";84;"73";"Planay";"732010000";"Planay (commune non iris<e9>e)";69;404;6.7139947;45.4239864504222
"73202";84;"73";"Plancherine";"732020000";"Plancherine (commune non iris<e9>e)";25;427;6.2937227;45.6764235503897
"73203";84;"73";"Pontamafrey-Montpascal";"732030000";"Pontamafrey-Montpascal (commune non iris<e9>e)";95;318;6.3489653;45.3251673504339
"73204";84;"73";"Le Pont-de-Beauvoisin";"732040000";"Le Pont-de-Beauvoisin (commune non iris<e9>e)";42;2069;5.68073585;45.5357475004083
"73205";84;"73";"Le Pontet";"732050000";"Le Pontet (commune non iris<e9>e)";7;137;6.2359739;45.4946053004135
"73206";84;"73";"Pralognan-la-Vanoise";"732060000";"Pralognan-la-Vanoise (commune non iris<e9>e)";607;743;6.73048745;45.3430943004317
"73207";84;"73";"Presle";"732070000";"Presle (commune non iris<e9>e)";7;428;6.17072535;45.4385748004204
"73208";84;"73";"Pugny-Chatenod";"732080000";"Pugny-Chatenod (commune non iris<e9>e)";45;968;5.957654;45.6927962503874
"73210";84;"73";"Puygros";"732100000";"Puygros (commune non iris<e9>e)";6;383;6.03711365;45.5682614504041
"73211";84;"73";"Queige";"732110000";"Queige (commune non iris<e9>e)";31;834;6.4656599;45.7089753003852
"73212";84;"73";"Randens";"732120000";"Randens (commune non iris<e9>e)";10;822;6.32304835;45.5420271504075
"73213";84;"73";"La Ravoire";"732130101";"Nord Est";198;2729;5.95793605;45.5551609004058
"73213";84;"73";"La Ravoire";"732130102";"Centre";5;1240;5.95793605;45.5551609004058
"73213";84;"73";"La Ravoire";"732130103";"Ouest";370;4063;5.95793605;45.5551609004058
"73214";84;"73";"Rochefort";"732140000";"Rochefort (commune non iris<e9>e)";9;208;5.7087544;45.5802406004025
"73215";84;"73";"La Rochette";"732150000";"La Rochette (commune non iris<e9>e)";309;3693;6.1114631;45.458783600418
"73216";84;"73";"Rognaix";"732160000";"Rognaix (commune non iris<e9>e)";11;453;6.42243945;45.5699249504039
"73217";84;"73";"Rotherens";"732170000";"Rotherens (commune non iris<e9>e)";7;353;6.1368468;45.4724616504163
"73218";84;"73";"Ruffieux";"732180000";"Ruffieux (commune non iris<e9>e)";11;855;5.84030195;45.8513990503649
"73219";84;"73";"Saint-Alban-de-Montbel";"732190000";"Saint-Alban-de-Montbel (commune non iris<e9>e)";20;629;5.7764663;45.5523376004062
"73220";84;"73";"Saint-Alban-d'Hurti<e8>res";"732200000";"Saint-Alban-d'Hurti<e8>res (commune non iris<e9>e)";16;333;6.2521672;45.4624402504175
"73221";84;"73";"Saint-Alban-des-Villards";"732210000";"Saint-Alban-des-Villards (commune non iris<e9>e)";6;99;6.23258495;45.3090853004358
"73222";84;"73";"Saint-Alban-Leysse";"732220102";"Nord";257;3035;5.9584688;45.5899736504012
"73222";84;"73";"Saint-Alban-Leysse";"732220101";"Sud";257;2657;5.9584688;45.5899736504012
"73223";84;"73";"Saint-Andr<e9>";"732230000";"Saint-Andr<e9> (commune non iris<e9>e)";20;482;6.6139651;45.2289546004447
"73224";84;"73";"Saint-Avre";"732240000";"Saint-Avre (commune non iris<e9>e)";58;860;6.317785;45.3472154504314
"73225";84;"73";"Saint-Baldoph";"732250000";"Saint-Baldoph (commune non iris<e9>e)";1673;2883;5.94589075;45.530327800409
"73226";84;"73";"Saint-B<e9>ron";"732260000";"Saint-B<e9>ron (commune non iris<e9>e)";117;1645;5.72539875;45.5020047504126
"73227";84;"73";"Saint-Bon-Tarentaise";"732270000";"Saint-Bon-Tarentaise (commune non iris<e9>e)";6994;1910;6.6266002;45.3894581004263
"73228";84;"73";"Saint-Cassin";"732280000";"Saint-Cassin (commune non iris<e9>e)";13;765;5.87929585;45.5216092504101
"73229";84;"73";"Saint-Christophe";"732290000";"Saint-Christophe (commune non iris<e9>e)";17;530;5.7836206;45.450473200419
"73230";84;"73";"Saint-Colomban-des-Villards";"732300000";"Saint-Colomban-des-Villards (commune non iris<e9>e)";116;192;6.1911171;45.2538681004419
"73231";84;"73";"Saint-<c9>tienne-de-Cuines";"732310000";"Saint-<c9>tienne-de-Cuines (commune non iris<e9>e)";43;1189;6.247364;45.3470727004314
"73232";84;"73";"Sainte-Foy-Tarentaise";"732320000";"Sainte-Foy-Tarentaise (commune non iris<e9>e)";553;761;6.9247879;45.5802022004024
"73233";84;"73";"Saint-Franc";"732330000";"Saint-Franc (commune non iris<e9>e)";24;157;5.7390626;45.4918196004138
"73234";84;"73";"Saint-Fran<e7>ois-de-Sales";"732340000";"Saint-Fran<e7>ois-de-Sales (commune non iris<e9>e)";152;158;6.04100335;45.6765222503896
"73235";84;"73";"Saint-Fran<e7>ois-Longchamp";"732350000";"Saint-Fran<e7>ois-Longchamp (commune non iris<e9>e)";334;246;6.35545165;45.3959548004255
"73236";84;"73";"Saint-Genix-sur-Guiers";"732360000";"Saint-Genix-sur-Guiers (commune non iris<e9>e)";926;2368;5.65637535;45.5972398004003
"73236";84;"73";"Saint-Genix-sur-Guiers";"732360000";"Saint-Genix-sur-Guiers (commune non iris<e9>e)";926;2368;5.67028195;45.6102240503986
"73237";84;"73";"Saint-Georges-d'Hurti<e8>res";"732370000";"Saint-Georges-d'Hurti<e8>res (commune non iris<e9>e)";20;318;6.28296565;45.5089976004117
"73240";84;"73";"Sainte-H<e9>l<e8>ne-du-Lac";"732400000";"Sainte-H<e9>l<e8>ne-du-Lac (commune non iris<e9>e)";24;729;6.0566888;45.4803638004153
"73241";84;"73";"Sainte-H<e9>l<e8>ne-sur-Is<e8>re";"732410000";"Sainte-H<e9>l<e8>ne-sur-Is<e8>re (commune non iris<e9>e)";35;1170;6.33144725;45.6023026503996
"73242";84;"73";"Saint-Jean-d'Arves";"732420000";"Saint-Jean-d'Arves (commune non iris<e9>e)";367;269;6.2608837;45.1709120504509
"73243";84;"73";"Saint-Jean-d'Arvey";"732430000";"Saint-Jean-d'Arvey (commune non iris<e9>e)";905;1703;5.9909848;45.6050760503992
"73244";84;"73";"Saint-Jean-de-Belleville";"732440000";"Saint-Jean-de-Belleville (commune non iris<e9>e)";155;548;6.44556825;45.4076234004241
"73245";84;"73";"Saint-Jean-de-Chevelu";"732450000";"Saint-Jean-de-Chevelu (commune non iris<e9>e)";56;806;5.82451175;45.6953986003871
"73246";84;"73";"Saint-Jean-de-Couz";"732460000";"Saint-Jean-de-Couz (commune non iris<e9>e)";3;272;5.81537095;45.4656615504171
"73247";84;"73";"Saint-Jean-de-la-Porte";"732470000";"Saint-Jean-de-la-Porte (commune non iris<e9>e)";55;884;6.1214108;45.5641134004046
"73248";84;"73";"Saint-Jean-de-Maurienne";"732480103";"Chaudannes-Clapeys Est";24;1709;6.3464733;45.2730274004398
"73248";84;"73";"Saint-Jean-de-Maurienne";"732480104";"Peripherie";162;2726;6.3464733;45.2730274004398
"73248";84;"73";"Saint-Jean-de-Maurienne";"732480102";"Centre Ville";185;1914;6.3464733;45.2730274004398
"73248";84;"73";"Saint-Jean-de-Maurienne";"732480101";"Bastille-l'Epine";92;1540;6.3464733;45.2730274004398
"73249";84;"73";"Saint-Jeoire-Prieur<e9>";"732490000";"Saint-Jeoire-Prieur<e9> (commune non iris<e9>e)";256;1296;5.9930504;45.5344460504084
"73250";84;"73";"Saint-Julien-Mont-Denis";"732500000";"Saint-Julien-Mont-Denis (commune non iris<e9>e)";68;1632;6.4141153;45.2818707504388
"73252";84;"73";"Saint-L<e9>ger";"732520000";"Saint-L<e9>ger (commune non iris<e9>e)";62;233;6.25901485;45.4414592004201
"73253";84;"73";"Saint-Marcel";"732530000";"Saint-Marcel (commune non iris<e9>e)";106;623;6.56706325;45.5002024504128
